"transaction hash","total hash gas used","relative gas used",gas
0x1f66dac3abefe9cb9df4d79e3e70063ad2f9f281e1259f2215d2ce6548d5b713,162,0.0345471024150984,468925
0xe7bc986f19c15e2069d7f84f9678edcdff0484d40b8f02ec114e39acfa75ec30,42,0.0347144734558258,120987
0x63e6e2b084447fccf7105bba4921afb95fb5bfe552fb77ae616420da26144bc2,42,0.0350546267934197,119813
0x50caae6ffdf60cbfb7f401155d500316b6b7214e867bd4d1410fcce0c5a71855,36,0.0351144144671388,102522
0x89d09f7a701d239a7ae725e1a57cc9576d8bb01408a99bc9f236a38ecca35f49,36,0.0351144144671388,102522
0xcd1207b3313d04c6b087587f452b35cc73d4aa7a331a3b80d67c3130ca59b21f,36,0.0351144144671388,102522
0x45dcdb876f143ee6b52a9438e6d16478c95aab4188231f844a16c373ffa4396d,210,0.0361298403233105,581237
0xb5de7a04d6bcd616b2c79ae7173231b6a81e9837b6851a38b2d53ceb565b8bda,210,0.0361298403233105,581237
0x169dbbf56209f1a7ecd76899d56b818d4ed819c1d57d433be4aefc7ffc5dcac5,42,0.0361638740119513,116138
0x21da895ae851bd66ce33d8dde887c289522c990861a10fd63f39580fc2f9e444,42,0.0361638740119513,116138
0x9c1f413bfa6420163af43fb3c208772596dfab435a184c2221cea9799b0eb7e2,42,0.0361638740119513,116138
0xd507f3bd8262582d9a2eaaac80eaa812488295fd57a8f75e0c45fc9dea134838,42,0.0361638740119513,116138
0x0bb81eeb5eb8b9fcbaeccf05f4c60032e1fd53d15d37acc0b513977853247336,42,0.0361676110431772,116126
0x3383e445028df259faaf3d7526bef9c7b20d90bd42126381105c54d79c11147e,42,0.0361676110431772,116126
0x442b35756171a1f304373cc9cf8d8fc5f0473ab4bd3e210620d0a64ce04ec624,42,0.0361676110431772,116126
0x46462fc28df3f77f0e41fc55d4a714a25f74355634e671f12c898e2ad773c769,42,0.0361676110431772,116126
0x5fdfba745a1e2daed83ae9b1e4c8e5c6310c728a707c62d31e3f8b475f2202ed,42,0.0361676110431772,116126
